@relation wicket-1.5.3.0.arff

@attribute CountDeclMethodPrivate numeric
@attribute AvgLineCode numeric
@attribute CountLine numeric
@attribute MaxCyclomatic numeric
@attribute CountDeclMethodDefault numeric
@attribute AvgEssential numeric
@attribute CountDeclClassVariable numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute AvgLine numeric
@attribute CountDeclClassMethod numeric
@attribute AvgLineComment numeric
@attribute AvgCyclomaticModified numeric
@attribute CountDeclFunction numeric
@attribute CountLineComment numeric
@attribute CountDeclClass numeric
@attribute CountDeclMethod numeric
@attribute SumCyclomaticModified numeric
@attribute CountLineCodeDecl numeric
@attribute CountDeclMethodProtected numeric
@attribute CountDeclInstanceVariable numeric
@attribute MaxCyclomaticStrict numeric
@attribute CountDeclMethodPublic numeric
@attribute CountLineCodeExe numeric
@attribute SumCyclomatic numeric
@attribute SumEssential numeric
@attribute CountStmtDecl numeric
@attribute loc numeric
@attribute CountStmtExe numeric
@attribute RatioCommentToCode numeric
@attribute CountLineBlank numeric
@attribute CountStmt numeric
@attribute MaxCyclomaticModified numeric
@attribute CountSemicolon numeric
@attribute AvgLineBlank numeric
@attribute CountDeclInstanceMethod numeric
@attribute AvgCyclomaticStrict numeric
@attribute PercentLackOfCohesion numeric
@attribute MaxInheritanceTree numeric
@attribute CountClassDerived numeric
@attribute CountClassCoupled numeric
@attribute CountClassBase numeric
@attribute CountInput_Max numeric
@attribute CountInput_Mean numeric
@attribute CountInput_Min numeric
@attribute CountOutput_Max numeric
@attribute CountOutput_Mean numeric
@attribute CountOutput_Min numeric
@attribute CountPath_Max numeric
@attribute CountPath_Mean numeric
@attribute CountPath_Min numeric
@attribute MaxNesting_Max numeric
@attribute MaxNesting_Mean numeric
@attribute MaxNesting_Min numeric
@attribute COMM numeric
@attribute ADEV numeric
@attribute DDEV numeric
@attribute Added_lines numeric
@attribute Del_lines numeric
@attribute OWN_LINE numeric
@attribute OWN_COMMIT numeric
@attribute MINOR_COMMIT numeric
@attribute MINOR_LINE numeric
@attribute MAJOR_COMMIT numeric
@attribute MAJOR_LINE numeric
@attribute bug {TRUE,FALSE}

@data
0,3,34,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,4,0,0,1,1,1,1,1,4,8,0,2.88,3,4,1,2,0,1,1,100,6,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.558823529411765,0.0,0,2,0,2,FALSE
0,4,38,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.4,4,6,1,4,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.631578947368421,0.0,0,4,0,1,FALSE
0,3,35,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,4,0,0,1,1,1,1,1,4,8,0,3.0,3,4,1,2,0,1,1,100,6,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.6571428571428571,0.0,0,3,0,1,FALSE
0,4,38,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.4,4,6,1,4,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.657894736842105,0.0,0,4,0,1,FALSE
0,4,39,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.18,4,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.641025641025641,0.0,0,4,0,1,FALSE
0,4,39,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,4,6,1,4,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.41025641025641,0.0,0,4,0,1,FALSE
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.6486486486486489,0.0,0,4,0,1,FALSE
0,4,39,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,4,6,1,4,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.641025641025641,0.0,0,4,0,1,FALSE
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.594594594594595,0.0,0,4,0,1,FALSE
0,4,65,1,0,1,2,3,1,8,0,3,1,3,32,2,3,3,12,0,0,1,3,7,3,3,11,27,5,1.19,6,16,1,11,0,3,1,100,5,0,1,1,2,1.0,0,3,2.3333333333333304,2,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.594594594594595,0.0,0,4,0,1,FALSE
0,4,38,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.4,4,6,1,4,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.578947368421053,0.0,0,4,0,1,FALSE
0,4,38,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.4,4,6,1,4,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.578947368421053,0.0,0,4,0,1,FALSE
0,9,45,1,0,1,1,1,1,13,0,3,1,1,24,1,1,1,5,0,0,1,1,7,1,1,5,15,6,1.6,6,11,1,9,1,1,1,100,5,0,2,1,0,0.0,0,4,4.0,4,1,1.0,1,0,0.0,0,0,0,0,0,0,0.3555555555555561,0.0,0,4,0,0,FALSE
0,4,39,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.4,5,6,1,4,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.41025641025641,0.0,0,4,0,0,FALSE
0,5,40,1,0,1,1,1,1,8,0,3,1,1,24,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.0,4,8,1,6,0,1,1,100,5,0,2,1,0,0.0,0,4,4.0,4,1,1.0,1,0,0.0,0,0,0,0,0,0,0.55,0.0,0,4,0,1,FALSE
0,4,38,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.4,4,6,1,4,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.421052631578947,0.0,0,4,0,0,FALSE
0,5,40,1,0,1,1,1,1,8,0,3,1,1,24,1,1,1,5,0,0,1,1,3,1,1,5,11,2,2.18,5,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,6,6.0,6,1,1.0,1,0,0.0,0,0,0,0,0,0,0.55,0.0,0,5,0,1,FALSE
0,5,44,1,0,1,1,1,1,12,0,6,1,1,27,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.25,5,8,1,6,1,1,1,100,5,0,1,1,2,2.0,2,4,4.0,4,1,1.0,1,0,0.0,0,0,0,0,0,0,0.386363636363636,0.0,0,4,0,0,FALSE
0,6,44,1,0,1,1,1,1,12,0,5,1,1,26,1,1,1,6,0,0,1,1,4,1,1,6,13,3,2.0,5,9,1,7,1,1,1,100,5,0,1,1,2,2.0,2,4,4.0,4,1,1.0,1,0,0.0,0,0,0,0,0,0,0.590909090909091,0.0,0,4,0,0,FALSE
0,5,42,1,0,1,1,1,1,10,0,5,1,1,26,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.17,4,8,1,6,0,1,1,100,5,0,1,1,3,3.0,3,4,4.0,4,1,1.0,1,0,0.0,0,0,0,0,0,0,0.5714285714285711,0.0,0,4,0,0,FALSE
0,4,40,1,0,1,1,1,1,9,0,5,1,1,26,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.6,4,6,1,4,0,1,1,100,5,0,0,1,2,2.0,2,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.6,0.0,0,4,0,0,FALSE
0,4,40,1,0,1,1,1,1,9,0,5,1,1,26,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.6,4,6,1,4,0,1,1,100,5,0,0,1,2,2.0,2,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.65,0.0,0,4,0,0,FALSE
0,7,47,1,0,1,1,1,1,14,0,5,1,1,26,1,1,1,8,0,0,1,1,5,1,1,8,15,3,1.73,6,11,1,9,2,1,1,100,5,0,1,1,2,2.0,2,5,5.0,5,1,1.0,1,0,0.0,0,0,0,0,0,0,0.553191489361702,0.0,0,4,0,0,FALSE
0,4,40,1,0,1,1,1,1,9,0,5,1,1,26,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.6,4,6,1,4,0,1,1,100,5,0,0,1,4,4.0,4,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.6,0.0,0,4,0,0,FALSE
0,4,224,2,0,1,1,21,1,7,0,3,1,20,82,1,20,21,49,0,0,2,20,26,21,20,29,119,23,0.69,23,52,2,30,0,20,1,100,3,0,22,1,0,0.0,0,2,1.05,1,2,1.05,1,1,0.136363636363636,0,1,1,1,41,31,0.6651785714285711,1.0,0,3,1,2,FALSE
0,0,27,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,4,0,0,0,0,1,0,0,4,6,0,3.17,2,4,0,3,0,0,0,0,5,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,5,36,1,0,1,0,1,1,8,0,3,1,1,22,1,1,1,6,0,0,1,1,2,1,1,5,12,1,1.83,2,6,1,4,0,1,1,0,3,0,2,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,3,1,0.916666666666667,1.0,0,2,1,0,FALSE
0,6,52,1,0,1,1,2,1,8,0,1,1,2,23,1,2,2,11,0,0,1,2,7,2,2,10,23,4,1.0,6,14,1,11,0,2,1,100,5,0,4,1,2,1.5,1,4,4.0,4,1,1.0,1,0,0.0,0,0,0,0,0,0,0.42307692307692296,0.0,0,4,0,1,FALSE
0,4,40,1,0,1,1,1,1,10,0,6,1,1,27,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.7,3,6,1,4,0,1,1,100,5,0,0,1,2,2.0,2,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.5,0.0,0,5,0,0,FALSE
0,7,43,1,0,1,1,1,1,12,0,5,1,1,24,1,1,1,8,0,0,1,1,5,1,1,8,16,4,1.5,3,12,1,10,0,1,1,100,5,0,4,1,0,0.0,0,5,5.0,5,1,1.0,1,0,0.0,0,0,0,0,0,0,0.976744186046512,0.0,0,1,0,1,FALSE
0,7,56,1,0,1,0,2,1,10,0,3,1,2,25,1,2,2,18,0,0,1,2,9,2,2,16,28,4,0.89,3,20,1,17,0,2,1,0,3,0,8,1,1,1.0,1,5,4.5,4,1,1.0,1,0,0.0,0,3,3,2,12,14,0.9107142857142858,0.666666666666667,0,2,2,0,FALSE
0,3,38,1,0,1,1,1,1,7,0,4,1,1,25,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.78,4,5,1,3,0,1,1,100,5,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.6052631578947371,0.0,0,5,0,0,FALSE
0,3,38,1,0,1,1,1,1,7,0,4,1,1,25,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.78,4,5,1,3,0,1,1,100,5,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.6842105263157889,0.0,0,3,0,2,FALSE
0,4,40,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.27,4,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,57,1,0,1,0,3,1,7,0,3,1,3,31,1,3,3,10,0,0,1,3,3,3,3,7,21,3,1.48,5,10,1,6,0,3,1,0,3,0,4,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,7,3,0.280701754385965,1.0,0,5,1,1,FALSE
0,15,60,1,0,1,1,1,1,20,0,5,1,1,24,1,1,1,17,0,0,1,1,13,1,1,16,31,8,0.77,5,24,1,22,0,1,1,100,5,0,8,1,2,2.0,2,12,12.0,12,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,0,24,0,0,0,1,0,0,0,0,0,0,0,18,1,0,0,3,0,0,0,0,1,0,0,3,5,0,3.6,1,3,0,2,0,0,0,0,6,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,0,24,0,0,0,1,0,0,0,0,0,0,0,18,1,0,0,3,0,0,0,0,1,0,0,3,5,0,3.6,1,3,0,2,0,0,0,0,6,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,0,26,0,0,0,1,0,0,0,0,0,0,0,18,1,0,0,4,0,0,0,0,1,0,0,4,6,0,3.0,2,4,0,3,0,0,0,0,5,2,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,6,40,1,0,1,0,1,1,14,0,6,1,1,25,1,1,1,4,0,0,1,1,3,1,1,4,11,3,2.27,4,7,1,5,2,1,1,0,3,0,3,1,1,1.0,1,3,3.0,3,1,1.0,1,0,0.0,0,1,1,1,2,12,0.95,1.0,0,2,1,0,FALSE
0,24,434,2,0,1,0,13,1,34,0,6,1,11,97,1,11,13,56,0,0,2,11,232,13,11,45,293,195,0.33,44,240,2,226,2,11,1,0,2,0,6,1,5,1.09090909090909,0,14,7.90909090909091,2,2,1.18181818181818,1,1,0.307692307692308,0,2,2,2,26,15,0.519540229885057,0.5,0,3,2,3,FALSE
0,10,168,8,0,1,3,17,2,11,0,0,2,10,28,5,10,17,42,6,5,8,4,50,17,10,46,119,30,0.24,21,76,8,52,0,10,2,100,5,0,4,2,5,1.5,0,5,2.6,2,60,6.9,1,2,0.375,0,2,2,1,3,1,0.922619047619048,1.0,0,2,1,1,FALSE
2,8,95,1,0,1,1,4,1,13,0,5,1,4,43,1,4,4,17,0,0,1,2,19,4,4,13,45,17,0.96,7,30,1,25,0,4,1,75,4,0,6,1,5,2.25,0,9,4.0,1,1,1.0,1,0,0.0,0,2,2,1,3,2,0.9578947368421048,1.0,0,1,1,2,FALSE
1,10,78,1,0,1,2,4,1,11,0,0,1,4,22,2,4,4,27,0,0,1,3,25,4,4,28,48,6,0.46,8,34,1,29,0,4,1,100,5,0,3,2,3,1.5,0,4,2.75,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.7692307692307689,0.0,0,2,0,0,FALSE
1,10,81,1,0,1,2,4,1,11,0,0,1,4,22,2,4,4,27,0,0,1,3,26,4,4,28,49,7,0.45,10,35,1,30,0,4,1,100,5,0,3,2,3,1.5,0,4,3.25,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.765432098765432,0.0,0,2,0,0,FALSE
2,9,88,1,0,1,2,5,1,10,0,1,1,5,25,2,5,5,28,0,0,1,3,28,5,5,29,54,9,0.46,9,38,1,32,0,5,1,100,5,0,3,2,3,2.0,1,4,2.6,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.795454545454545,0.0,0,2,0,0,FALSE
0,4,36,1,0,1,1,1,1,9,0,5,1,1,24,1,1,1,5,0,0,1,1,2,1,1,5,9,1,2.67,3,6,1,4,0,1,1,100,5,0,0,1,2,2.0,2,2,2.0,2,1,1.0,1,1,0.25,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
3,5,70,2,0,1,1,6,1,6,0,1,1,5,27,1,5,6,13,0,1,2,2,10,6,5,13,35,9,0.77,8,22,2,15,0,5,1,70,5,1,2,1,3,1.8,0,4,2.2,1,2,1.2,1,1,0.42857142857142894,0,2,2,1,2,2,0.985915492957746,1.0,0,1,1,1,FALSE
0,5,35,1,0,1,1,1,1,8,0,3,1,1,22,1,1,1,5,0,0,1,1,3,1,1,5,10,2,2.2,3,7,1,5,0,1,1,100,6,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,35,1,0,1,0,1,1,7,0,3,1,1,22,1,1,1,6,0,0,1,1,1,1,1,5,11,1,2.0,2,6,1,4,0,1,1,0,3,0,2,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,2,0,0.942857142857143,1.0,0,2,1,0,FALSE
0,5,44,1,0,1,1,1,1,13,0,7,1,1,26,1,1,1,7,0,0,1,1,3,1,1,7,13,1,2.0,5,8,1,6,1,1,1,100,5,0,2,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.9772727272727272,0.0,0,1,0,1,FALSE
0,4,52,1,0,1,1,2,1,8,0,3,1,2,26,1,2,2,11,0,0,1,2,4,2,2,10,20,2,1.3,6,12,1,9,0,2,1,100,5,0,4,1,1,0.5,0,3,2.5,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8461538461538459,0.0,0,2,0,0,FALSE
0,8,69,1,0,1,0,4,1,11,0,1,1,4,25,2,4,4,11,1,0,1,3,13,4,4,11,35,8,0.71,9,19,1,14,1,4,1,0,3,0,4,2,1,0.25,0,4,2.0,1,1,1.0,1,0,0.0,0,1,1,1,69,0,1.0,1.0,0,1,1,0,FALSE
0,0,28,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,4,0,0,0,0,1,0,0,4,6,0,3.17,3,4,0,3,0,0,0,0,5,1,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,28,0,1.0,1.0,0,1,1,0,FALSE
0,0,29,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,4,0,0,0,0,1,0,0,4,6,0,3.33,3,4,0,3,0,0,0,0,6,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,29,0,1.0,1.0,0,1,1,0,FALSE
0,4,35,1,0,1,1,1,1,7,0,3,1,1,22,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.2,3,6,1,4,0,1,1,100,5,2,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,33,1,0,1,1,1,1,7,0,3,1,1,22,1,1,1,4,0,0,1,1,2,1,1,4,9,1,2.44,2,5,1,3,0,1,1,100,6,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,37,1,0,1,1,1,1,9,0,5,1,1,24,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.4,3,6,1,4,0,1,1,100,5,0,0,1,2,2.0,2,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,18,52,1,0,1,0,1,1,23,0,3,1,1,22,1,1,1,9,0,0,1,1,15,1,1,8,26,13,0.85,4,21,1,19,2,1,1,0,3,0,5,1,1,1.0,1,4,4.0,4,1,1.0,1,0,0.0,0,1,1,1,2,0,0.961538461538462,1.0,0,1,1,1,FALSE
0,0,25,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,3,0,0,0,0,1,0,0,3,5,0,3.8,1,3,0,2,0,0,0,0,6,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,36,1,0,1,1,1,1,8,0,4,1,1,23,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.3,3,6,1,4,0,1,1,100,5,0,0,1,2,2.0,2,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,31,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,5,0,0,1,1,1,1,1,4,10,1,1.9,2,5,1,3,0,1,1,0,3,0,2,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,10,49,1,0,1,2,2,1,11,0,0,1,2,16,2,2,2,11,0,0,1,2,12,2,2,12,28,6,0.57,5,18,1,15,1,2,1,100,5,0,2,2,2,1.5,1,6,3.5,1,1,1.0,1,0,0.0,0,1,1,1,49,0,1.0,1.0,0,1,1,0,FALSE
0,5,33,1,0,1,1,1,1,5,0,0,1,1,16,1,1,1,8,0,0,1,1,3,1,1,7,14,2,1.14,3,9,1,7,0,1,1,100,5,0,5,1,0,0.0,0,7,7.0,7,1,1.0,1,0,0.0,0,1,1,1,33,0,1.0,1.0,0,1,1,0,FALSE
0,8,44,1,0,1,0,1,1,12,0,4,1,1,27,1,1,1,7,0,0,1,1,5,1,1,6,15,4,1.8,2,10,1,8,0,1,1,0,1,0,4,1,0,0.0,0,5,5.0,5,1,1.0,1,0,0.0,0,1,1,1,44,0,1.0,1.0,0,1,1,0,FALSE
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,1,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,38,1,0,1,1,1,1,7,0,3,1,1,23,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.09,4,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,5,40,1,0,1,1,1,1,8,0,3,1,1,24,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.0,4,8,1,6,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.975,0.0,0,1,0,1,FALSE
0,5,42,1,0,1,1,1,1,8,0,3,1,1,24,1,1,1,8,0,0,1,1,3,1,1,8,14,2,1.71,4,10,1,8,0,1,1,100,5,0,4,1,0,0.0,0,6,6.0,6,1,1.0,1,0,0.0,0,0,0,0,0,0,0.9285714285714292,0.0,0,1,0,2,FALSE
0,5,50,1,0,1,1,2,1,8,0,3,1,2,27,1,2,2,9,0,0,1,2,5,2,2,9,18,3,1.5,5,12,1,9,0,2,1,100,5,0,2,1,0,0.0,0,5,3.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.96,0.0,0,1,0,2,FALSE
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.972972972972973,0.0,0,1,0,1,FALSE
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,3,36,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,4,0,0,1,1,1,1,1,4,8,0,3.0,4,4,1,2,0,1,1,100,6,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,10,71,1,0,1,0,2,1,21,0,7,1,2,33,1,2,2,9,0,0,1,2,15,2,2,9,26,10,1.27,12,19,1,16,4,2,1,0,3,0,5,1,1,1.0,1,5,4.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.9154929577464792,0.0,0,2,0,0,FALSE
0,4,36,1,0,1,0,1,1,7,0,3,1,1,22,1,1,1,6,0,0,1,1,1,1,1,5,11,1,2.0,3,6,1,4,0,1,1,0,3,0,2,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,2,0,0.944444444444444,1.0,0,2,1,0,FALSE
0,5,103,2,0,1,0,8,1,8,0,3,1,7,40,1,7,8,20,0,0,2,7,16,8,7,13,55,14,0.73,8,27,2,18,0,7,1,0,3,0,12,1,2,0.5714285714285711,0,9,3.0,1,2,1.14285714285714,1,1,0.33333333333333304,0,1,1,1,8,0,0.883495145631068,1.0,0,2,1,1,FALSE
1,11,137,2,0,1,2,9,1,13,0,0,1,8,29,6,8,9,28,0,0,2,7,39,9,8,28,93,22,0.31,15,50,2,38,1,8,1,100,5,0,5,2,1,0.625,0,6,3.25,1,2,1.125,1,1,0.2,0,2,2,1,76,3,0.554744525547445,1.0,0,2,1,0,FALSE
0,4,40,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.27,4,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.55,0.0,0,5,0,0,FALSE
0,4,40,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.27,4,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.55,0.0,0,5,0,0,FALSE
0,4,40,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.27,4,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.55,0.0,0,5,0,0,FALSE
0,4,40,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.27,4,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.55,0.0,0,5,0,0,FALSE
0,4,40,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.27,4,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.55,0.0,0,5,0,0,FALSE
0,4,40,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.27,4,7,1,5,0,1,1,100,5,0,1,1,0,0.0,0,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.55,0.0,0,5,0,0,FALSE
