@relation activemq-5.3.0.arff

@attribute CountDeclMethodPrivate numeric
@attribute AvgLineCode numeric
@attribute CountLine numeric
@attribute MaxCyclomatic numeric
@attribute CountDeclMethodDefault numeric
@attribute AvgEssential numeric
@attribute CountDeclClassVariable numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute AvgLine numeric
@attribute CountDeclClassMethod numeric
@attribute AvgLineComment numeric
@attribute AvgCyclomaticModified numeric
@attribute CountDeclFunction numeric
@attribute CountLineComment numeric
@attribute CountDeclClass numeric
@attribute CountDeclMethod numeric
@attribute SumCyclomaticModified numeric
@attribute CountLineCodeDecl numeric
@attribute CountDeclMethodProtected numeric
@attribute CountDeclInstanceVariable numeric
@attribute MaxCyclomaticStrict numeric
@attribute CountDeclMethodPublic numeric
@attribute CountLineCodeExe numeric
@attribute SumCyclomatic numeric
@attribute SumEssential numeric
@attribute CountStmtDecl numeric
@attribute loc numeric
@attribute CountStmtExe numeric
@attribute RatioCommentToCode numeric
@attribute CountLineBlank numeric
@attribute CountStmt numeric
@attribute MaxCyclomaticModified numeric
@attribute CountSemicolon numeric
@attribute AvgLineBlank numeric
@attribute CountDeclInstanceMethod numeric
@attribute AvgCyclomaticStrict numeric
@attribute PercentLackOfCohesion numeric
@attribute MaxInheritanceTree numeric
@attribute CountClassDerived numeric
@attribute CountClassCoupled numeric
@attribute CountClassBase numeric
@attribute CountInput_Max numeric
@attribute CountInput_Mean numeric
@attribute CountInput_Min numeric
@attribute CountOutput_Max numeric
@attribute CountOutput_Mean numeric
@attribute CountOutput_Min numeric
@attribute CountPath_Max numeric
@attribute CountPath_Mean numeric
@attribute CountPath_Min numeric
@attribute MaxNesting_Max numeric
@attribute MaxNesting_Mean numeric
@attribute MaxNesting_Min numeric
@attribute COMM numeric
@attribute ADEV numeric
@attribute DDEV numeric
@attribute Added_lines numeric
@attribute Del_lines numeric
@attribute OWN_LINE numeric
@attribute OWN_COMMIT numeric
@attribute MINOR_COMMIT numeric
@attribute MINOR_LINE numeric
@attribute MAJOR_COMMIT numeric
@attribute MAJOR_LINE numeric
@attribute bug {TRUE,FALSE}

@data
1,6,297,4,0,1,5,36,2,10,9,4,2,21,100,1,21,35,67,4,0,4,16,89,35,21,67,166,58,0.6,31,125,4,89,0,12,2,94,1,8,15,1,28,5.571428571428571,1,7,3.619047619047621,1,6,1.85714285714286,1,2,0.695652173913043,0,1,1,1,7,5,0.552188552188552,1.0,0,2,1,3,FALSE
0,3,140,3,0,1,0,25,1,4,0,0,1,21,33,1,21,25,27,0,2,3,21,31,25,21,27,84,30,0.39,23,57,3,31,0,21,1,45,1,14,2,3,13,3.5714285714285694,1,5,1.6666666666666698,1,4,1.23809523809524,1,1,0.208333333333333,0,0,0,0,0,0,0.4,0.0,0,3,0,1,FALSE
0,1,53,1,4,1,0,4,1,5,0,4,1,4,37,1,4,4,7,0,0,1,0,0,4,4,7,8,0,4.62,8,7,1,6,0,4,1,0,0,17,0,0,19,10.75,4,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.358490566037736,0.0,0,4,0,0,FALSE
0,5,160,3,0,1,0,25,2,8,0,3,2,13,65,1,13,22,24,0,4,3,13,36,22,13,24,75,33,0.87,20,57,3,34,0,13,2,50,2,0,4,1,6,3.07692307692308,1,5,2.6153846153846203,1,4,1.84615384615385,1,1,0.6,0,0,0,0,0,0,0.78125,0.0,0,3,0,1,FALSE
0,2,52,1,0,1,0,4,1,3,0,0,1,4,29,1,4,4,8,0,0,1,4,3,4,4,8,16,3,1.81,7,11,1,6,0,4,1,0,1,0,3,2,1,0.25,0,2,1.25,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,46,1,0,1,0,3,1,4,0,3,1,3,35,1,3,3,5,0,0,1,3,0,3,3,5,6,0,5.83,5,5,1,4,0,3,1,0,0,1,0,0,0,0.0,0,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
4,7,212,4,0,1,8,18,2,12,3,5,2,10,95,1,10,18,38,0,3,4,6,49,18,10,36,94,32,1.01,23,68,4,48,0,7,2,80,1,0,9,1,14,6.1,1,10,4.2,1,4,1.9,1,3,1.08333333333333,0,2,2,2,5,6,0.981132075471698,0.5,0,1,2,2,FALSE
2,5,174,2,0,1,2,16,1,9,3,3,1,11,71,1,11,16,30,0,5,2,9,35,16,11,32,80,27,0.89,23,59,2,40,0,8,1,70,1,0,4,2,7,3.45454545454545,1,9,2.7272727272727297,1,2,1.45454545454545,1,1,0.538461538461538,0,2,2,2,4,3,0.9827586206896552,0.5,0,1,2,2,FALSE
0,1,56,1,0,1,0,4,1,5,0,4,1,4,43,1,4,4,6,0,0,1,4,0,4,4,6,7,0,6.14,6,6,1,5,0,4,1,0,0,1,0,0,0,0.0,0,1,0.25,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,58,1,4,1,0,4,1,5,0,4,1,4,39,1,4,4,10,0,0,1,0,0,4,4,10,11,0,3.55,8,10,1,9,0,4,1,0,1,3,2,1,26,8.75,1,1,0.5,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.586206896551724,0.0,0,3,0,0,FALSE
0,3,59,1,0,1,0,7,1,3,0,0,1,7,19,1,7,7,13,0,1,1,7,7,7,7,13,28,7,0.68,12,20,1,12,0,7,1,0,1,0,2,2,2,1.28571428571429,1,2,1.42857142857143,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.6271186440677969,0.0,0,3,0,0,FALSE
0,3,85,2,0,1,0,10,1,4,0,1,1,9,35,1,9,10,16,1,3,2,8,10,10,9,16,37,10,0.95,13,26,2,15,0,9,1,66,2,3,1,2,7,2.77777777777778,0,3,1.22222222222222,1,2,1.11111111111111,1,1,0.272727272727273,0,0,0,0,0,0,0.6,0.0,0,3,0,0,FALSE
0,3,99,2,0,1,1,12,1,4,0,1,1,10,36,1,10,11,22,2,4,3,8,18,11,10,22,49,15,0.73,14,37,2,25,0,10,1,76,3,1,2,2,6,1.8,0,7,1.8,1,2,1.1,1,1,0.25,0,0,0,0,0,0,0.595959595959596,0.0,0,4,0,0,FALSE
0,4,128,3,0,1,1,19,1,6,0,1,1,13,42,1,13,19,23,1,1,3,12,26,19,13,23,67,22,0.63,19,45,3,25,0,13,1,76,2,3,3,2,11,2.46153846153846,0,4,1.46153846153846,0,3,1.46153846153846,1,2,0.625,0,1,1,1,6,1,0.5703125,1.0,0,4,1,0,FALSE
0,3,59,1,0,1,0,5,1,4,0,1,1,5,29,1,5,5,10,1,3,1,4,7,5,5,10,23,7,1.26,7,17,1,11,0,5,1,53,3,3,0,2,8,2.8,1,4,1.6,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.440677966101695,0.0,0,4,0,0,FALSE
0,1,47,1,3,1,0,3,1,4,0,3,1,3,32,1,3,3,7,0,0,1,0,0,3,3,7,8,0,4.0,7,7,1,6,0,3,1,0,1,2,0,1,2,1.0,0,1,0.33333333333333304,0,1,1.0,1,3,0.5,0,0,0,0,0,0,0.8085106382978721,0.0,0,2,0,0,FALSE
0,1,53,1,9,1,0,9,1,1,0,0,1,9,23,1,9,9,17,0,0,1,0,0,9,9,17,18,0,1.28,12,17,1,16,0,9,1,0,1,1,3,2,2,0.555555555555556,0,1,0.33333333333333304,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.622641509433962,0.0,0,2,0,0,FALSE
0,3,111,2,0,1,0,14,1,4,0,0,1,13,25,1,13,14,30,0,8,2,13,22,14,13,29,66,21,0.38,20,50,2,35,0,13,1,81,1,2,6,2,8,2.0,1,10,1.69230769230769,1,2,1.07692307692308,1,1,0.2,0,0,0,0,0,0,0.90990990990991,0.0,0,2,0,0,FALSE
0,15,255,12,0,1,1,30,3,20,0,2,3,9,51,1,9,29,55,1,6,12,8,100,29,11,55,163,74,0.31,42,129,12,98,2,9,3,73,2,1,13,1,11,5.0,1,17,5.66666666666667,1,514,59.4444444444444,1,3,1.27272727272727,0,0,0,0,0,0,0.8431372549019609,0.0,0,2,0,0,FALSE
0,10,235,11,0,1,1,32,2,13,0,1,2,13,41,1,13,31,55,5,3,11,8,88,31,13,55,155,64,0.26,40,119,11,86,1,13,2,84,2,1,12,1,11,3.92307692307692,0,15,3.38461538461538,0,258,21.538461538461494,1,3,0.933333333333333,0,0,0,0,0,0,0.8297872340425531,0.0,0,2,0,0,FALSE
0,3,41,1,0,1,0,2,1,3,0,0,1,2,20,1,2,2,7,0,1,1,2,3,2,2,7,13,3,1.54,8,10,1,7,0,2,1,0,2,0,0,1,4,3.5,3,3,2.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.780487804878049,0.0,0,2,0,0,FALSE
0,3,85,2,0,1,0,7,1,6,0,2,1,6,40,1,6,7,19,2,1,2,4,9,7,6,19,34,7,1.18,11,26,2,18,0,6,1,83,1,1,3,1,4,2.1666666666666696,1,4,2.0,0,2,1.16666666666667,1,1,0.375,0,0,0,0,0,0,0.858823529411765,0.0,0,2,0,0,FALSE
0,4,71,2,0,1,0,7,1,5,0,0,1,6,26,1,6,7,14,0,2,2,6,13,7,6,14,35,10,0.74,10,24,2,13,0,6,1,50,2,0,0,2,3,1.5,0,4,1.6666666666666698,0,2,1.16666666666667,1,1,0.375,0,0,0,0,0,0,0.873239436619718,0.0,0,2,0,0,FALSE
0,5,43,1,0,1,0,2,1,6,0,0,1,2,20,1,2,2,11,0,1,1,2,6,2,2,11,18,4,1.11,5,15,1,12,0,2,1,0,2,0,3,1,4,3.0,2,3,3.0,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.7209302325581389,0.0,0,2,0,0,FALSE
0,3,76,2,0,1,0,11,1,3,0,0,1,10,25,1,10,11,15,1,2,2,9,10,11,10,15,37,9,0.68,14,24,2,12,0,10,1,70,1,1,0,2,4,1.1,0,3,1.2,0,2,1.1,1,1,0.25,0,0,0,0,0,0,0.8947368421052628,0.0,0,2,0,0,FALSE
0,5,465,11,0,1,3,81,2,6,0,1,2,50,84,1,50,80,104,16,16,11,34,150,80,54,105,318,124,0.26,64,229,11,151,0,50,2,93,4,2,15,4,9,2.76,0,11,2.44,1,12,1.74,1,3,0.5192307692307689,0,0,0,0,0,0,0.789247311827957,0.0,0,2,0,0,FALSE
0,9,173,4,0,1,1,20,2,12,0,1,2,9,36,1,9,19,51,6,0,5,3,55,19,11,51,110,36,0.33,27,87,4,68,1,9,2,88,2,1,19,1,6,3.77777777777778,1,14,5.44444444444444,1,8,2.77777777777778,1,2,0.9090909090909092,0,1,1,1,1,1,0.716763005780347,1.0,0,2,1,2,FALSE
0,6,178,6,0,1,1,23,1,7,0,0,1,16,35,3,16,22,47,5,5,7,11,58,22,16,52,120,39,0.29,23,91,6,67,0,16,1,77,3,0,12,2,6,1.8125,0,13,2.75,0,12,1.75,1,3,0.45,0,0,0,0,0,0,0.7078651685393259,0.0,0,2,0,1,FALSE
1,7,345,9,0,1,3,63,2,9,0,0,2,28,45,1,28,57,71,1,15,10,26,134,57,31,71,256,107,0.18,44,178,9,115,0,28,2,89,1,1,8,3,11,2.46428571428571,0,12,2.8214285714285694,0,84,5.25,1,4,1.0,0,1,1,1,7,6,0.681159420289855,1.0,0,3,1,1,TRUE
3,18,263,17,0,1,4,46,4,20,2,2,4,10,38,1,10,38,68,0,1,19,7,131,38,10,68,210,92,0.18,18,160,17,119,0,8,5,60,2,1,16,1,11,4.5,1,37,7.4,1,1560,158.1,1,4,2.0,0,0,0,0,0,0,0.596958174904943,0.0,0,4,0,1,TRUE
0,5,137,3,0,1,0,17,1,7,1,1,1,12,41,2,12,16,32,0,5,4,12,32,16,12,32,78,27,0.53,18,59,3,42,0,11,1,81,1,0,7,2,5,1.6666666666666698,0,6,1.75,0,4,1.4166666666666698,1,1,0.2,0,0,0,0,0,0,0.613138686131387,0.0,0,3,0,0,FALSE
0,8,181,10,0,1,1,30,2,9,0,0,2,13,30,1,13,30,38,2,6,10,11,68,30,13,38,126,53,0.24,25,91,10,61,0,13,2,81,2,0,4,1,11,2.92307692307692,1,15,3.61538461538462,0,54,5.8461538461538485,1,2,0.933333333333333,0,0,0,0,0,0,0.668508287292818,0.0,0,2,0,1,FALSE
0,6,185,10,0,1,6,30,2,6,4,0,2,14,47,2,14,28,46,4,2,12,10,62,28,19,43,120,41,0.39,24,84,10,55,0,10,2,90,2,0,2,1,6,2.21428571428571,0,13,3.0714285714285694,1,15,2.35714285714286,1,5,1.41176470588235,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,3,56,1,0,1,0,3,1,6,0,3,1,3,34,1,3,3,6,0,1,1,3,3,3,3,6,13,3,2.62,9,9,1,5,0,3,1,0,1,0,0,2,2,1.33333333333333,1,1,1.0,1,1,1.0,1,3,0.5,0,0,0,0,0,0,0.6785714285714289,0.0,0,4,0,0,FALSE
0,6,163,4,0,1,0,25,2,8,0,2,2,14,56,1,14,24,19,1,1,4,13,42,24,16,20,91,43,0.62,16,63,4,33,0,14,2,64,2,0,0,1,8,4.0,1,3,1.7857142857142905,1,5,1.85714285714286,1,2,0.625,0,0,0,0,0,0,0.687116564417178,0.0,0,2,0,0,FALSE
0,3,61,2,0,1,0,7,1,3,0,0,1,6,24,1,6,7,10,1,1,2,5,11,7,6,10,28,11,0.86,9,21,2,13,0,6,1,16,2,0,1,1,6,3.0,1,3,2.1666666666666696,1,2,1.16666666666667,1,1,0.375,0,0,0,0,0,0,0.557377049180328,0.0,0,3,0,1,FALSE
2,5,200,4,0,1,0,34,2,5,0,0,2,22,41,1,22,33,37,0,8,4,20,62,33,22,37,132,60,0.31,27,97,4,63,0,22,2,75,1,0,6,2,49,6.63636363636364,0,9,2.59090909090909,1,8,1.90909090909091,1,1,0.33333333333333304,0,0,0,0,0,0,0.5,0.0,0,2,0,0,TRUE
0,4,62,2,0,1,0,7,1,4,0,0,1,6,24,1,6,7,10,1,1,2,5,11,7,6,10,29,11,0.83,9,21,2,13,0,6,1,16,2,0,1,1,4,2.6666666666666696,1,3,2.1666666666666696,1,2,1.16666666666667,1,1,0.375,0,0,0,0,0,0,0.580645161290323,0.0,0,3,0,1,FALSE
3,8,423,7,0,1,1,75,2,9,0,1,2,37,71,4,37,72,81,5,14,7,29,162,72,45,85,311,130,0.23,41,215,7,126,0,37,2,85,2,4,3,2,25,6.081081081081082,1,10,2.4864864864864904,1,17,2.59459459459459,1,3,0.627906976744186,0,5,5,2,11,11,0.6595744680851059,0.8,0,3,2,1,TRUE
0,1,48,1,3,1,0,3,1,5,0,4,1,3,35,1,3,3,5,0,0,1,0,0,3,3,5,6,0,5.83,7,5,1,4,0,3,1,0,0,1,0,0,3,2.0,0,1,0.666666666666667,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.625,0.0,0,4,0,0,FALSE
0,1,21,1,1,1,0,1,1,1,0,0,1,1,16,1,1,1,3,0,0,1,0,0,1,1,3,4,0,4.0,1,3,1,2,0,1,1,0,0,6,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.38095238095238093,0.0,0,4,0,0,FALSE
0,10,42,3,0,1,0,3,3,15,1,5,3,1,25,1,1,3,5,0,0,3,1,6,3,1,5,14,5,1.79,3,10,3,6,0,0,3,0,1,0,3,1,1,1.0,1,4,4.0,4,4,4.0,4,4,1.75,1,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,6,153,4,0,1,5,16,2,10,0,4,2,8,60,1,8,16,42,0,2,4,8,56,16,8,21,83,27,0.72,10,48,4,31,0,8,2,66,1,0,0,1,6,3.0,0,6,2.375,1,4,2.0,1,1,0.5,0,0,0,0,0,0,0.7189542483660128,0.0,0,2,0,0,FALSE
3,11,165,5,0,1,0,20,3,18,0,6,3,7,64,1,7,20,26,0,4,5,4,57,20,9,27,89,42,0.72,12,69,5,48,0,7,3,67,1,0,1,1,11,6.0,2,7,3.71428571428571,2,7,3.14285714285714,2,3,1.88888888888889,1,0,0,0,0,0,0.684848484848485,0.0,0,2,0,0,FALSE
0,4,45,3,0,1,0,6,2,4,0,0,2,4,16,1,4,6,8,0,0,3,4,10,6,4,8,23,8,0.7,6,16,3,9,0,4,2,0,2,0,0,1,3,1.0,0,4,2.5,1,3,1.5,1,1,0.5,0,1,1,1,45,0,1.0,1.0,0,1,1,0,FALSE
1,7,70,2,0,1,0,5,1,8,3,1,1,4,26,1,4,5,17,0,0,2,3,19,5,4,17,37,13,0.7,7,30,2,24,0,1,1,0,1,0,7,1,6,3.75,0,17,5.0,1,1,1.0,1,1,0.5,0,1,1,1,9,1,0.628571428571429,1.0,0,3,1,0,FALSE
0,5,100,3,0,1,0,16,1,5,0,0,1,11,20,1,11,16,19,0,4,3,11,30,16,11,19,66,27,0.3,14,46,3,29,0,11,1,59,2,0,1,1,12,4.09090909090909,0,5,2.45454545454545,1,3,1.45454545454545,1,2,0.6923076923076921,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
1,4,82,2,0,1,0,10,1,4,0,0,1,9,25,1,9,10,18,0,2,2,8,20,10,9,18,45,16,0.56,12,34,2,23,0,9,1,27,2,0,1,1,19,8.11111111111111,0,3,2.1111111111111103,1,2,1.11111111111111,1,1,0.272727272727273,0,0,0,0,0,0,0.98780487804878,0.0,0,1,0,1,FALSE
0,4,71,2,0,1,0,10,1,4,0,0,1,9,16,1,9,10,15,0,3,2,9,17,10,9,15,42,16,0.38,13,31,2,20,0,9,1,44,1,0,0,1,43,16.2222222222222,1,4,1.88888888888889,1,2,1.11111111111111,1,1,0.272727272727273,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
2,4,271,2,0,1,0,49,1,4,45,0,1,46,19,1,46,48,51,0,0,3,44,105,48,46,51,202,101,0.09,50,152,2,104,0,1,1,0,1,0,1,1,30,3.43478260869565,0,4,2.34782608695652,0,2,1.02173913043478,1,1,0.0625,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,36,1,1,1,0,1,1,7,0,6,1,1,30,1,1,1,3,0,0,1,0,0,1,1,3,4,0,7.5,2,3,1,2,0,1,1,0,0,8,0,0,5,5.0,5,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.444444444444444,0.0,0,3,0,0,FALSE
1,8,82,3,0,2,2,8,2,8,0,0,2,4,17,1,4,8,20,2,0,3,1,30,8,6,19,54,22,0.31,11,41,3,32,0,4,2,75,2,0,0,1,6,3.25,1,6,3.75,1,4,2.25,1,2,1.16666666666667,0,0,0,0,0,0,0.536585365853659,0.0,0,3,0,0,FALSE
0,7,312,19,0,1,0,59,2,9,0,2,2,26,84,1,26,46,55,0,3,20,26,116,56,33,55,200,87,0.42,28,142,9,96,0,26,2,64,2,0,1,2,11,2.80769230769231,0,6,2.3076923076923097,1,33,2.9615384615384603,1,3,0.535714285714286,0,0,0,0,0,0,0.5576923076923079,0.0,0,2,0,1,FALSE
1,6,254,10,0,1,1,41,2,8,0,2,2,23,68,1,23,38,42,0,2,13,22,93,38,25,45,161,87,0.42,25,132,10,95,0,23,2,55,2,0,1,2,14,5.60869565217391,2,6,2.47826086956522,1,96,5.34782608695652,1,2,0.44,0,0,0,0,0,0,0.547244094488189,0.0,0,2,0,1,FALSE
2,12,110,5,0,1,0,15,3,15,0,2,3,5,26,1,5,15,23,0,2,5,3,41,15,5,23,71,28,0.37,13,51,5,34,1,5,3,70,1,0,0,1,9,4.2,2,8,4.8,2,12,4.8,1,2,1.28571428571429,0,1,1,1,103,63,0.9,1.0,0,2,1,1,TRUE
0,1,23,1,1,1,0,1,1,1,0,0,1,1,16,1,1,1,3,0,0,1,0,0,1,1,3,4,0,4.0,3,3,1,2,0,1,1,0,1,0,0,1,2,2.0,2,0,0.0,0,1,1.0,1,0,0.0,0,1,1,1,16,0,1.0,1.0,0,1,1,0,FALSE
1,7,95,3,0,1,2,9,2,10,3,3,2,4,35,1,4,8,16,0,0,4,3,36,8,4,17,53,14,0.66,7,31,3,22,0,1,2,62,1,0,0,1,6,3.0,0,4,2.75,1,3,2.0,1,2,1.33333333333333,0,0,0,0,0,0,0.5473684210526321,0.0,0,3,0,0,FALSE
0,7,175,3,0,1,4,17,2,12,4,4,2,8,57,1,8,14,36,0,6,4,8,55,14,8,35,96,36,0.59,22,71,3,51,0,4,2,91,1,0,0,1,28,6.375,1,5,3.0,1,3,1.75,1,2,1.0,0,1,1,1,5,4,0.52,1.0,0,3,1,1,TRUE
0,3,88,2,0,1,0,14,1,3,0,0,1,13,21,1,13,14,19,0,3,2,13,17,14,13,20,51,18,0.41,16,38,2,23,0,13,1,64,1,0,0,1,9,3.76923076923077,1,3,1.53846153846154,1,2,1.07692307692308,1,1,0.2,0,0,0,0,0,0,0.818181818181818,0.0,0,3,0,0,FALSE
5,14,327,10,0,2,0,66,4,15,15,0,4,16,21,1,16,57,74,1,3,14,10,166,57,27,79,259,112,0.08,47,191,10,135,1,1,4,100,1,0,1,1,32,6.75,0,16,6.875,1,88,10.5625,1,4,1.88888888888889,0,1,1,1,12,10,0.547400611620795,1.0,0,3,1,2,TRUE
0,3,34,1,0,1,0,3,1,3,0,0,1,3,16,1,3,3,6,0,1,1,3,3,3,3,6,13,3,1.23,5,9,1,5,0,3,1,0,1,0,0,1,6,2.6666666666666696,1,2,1.33333333333333,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.7941176470588229,0.0,0,2,0,0,FALSE
1,4,50,1,0,1,0,5,1,4,4,0,1,5,16,1,5,5,12,0,0,1,4,12,5,5,12,26,8,0.62,8,20,1,14,0,1,1,0,1,0,0,1,20,11.8,0,3,2.2,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.56,0.0,0,3,0,0,FALSE
1,8,187,7,0,1,3,44,2,10,12,1,2,13,41,1,13,29,39,0,0,16,12,70,29,18,40,126,51,0.33,20,91,7,61,0,1,3,92,1,0,1,1,12,4.692307692307692,0,8,3.0,1,8,2.46153846153846,1,4,1.33333333333333,0,0,0,0,0,0,0.6363636363636359,0.0,0,3,0,0,TRUE
1,8,89,3,0,1,0,17,2,8,6,0,2,7,16,1,7,13,22,0,0,4,6,38,13,7,22,64,28,0.25,9,50,3,36,0,1,2,0,1,0,0,1,22,10.2857142857143,0,6,4.142857142857141,1,3,1.85714285714286,1,1,0.666666666666667,0,0,0,0,0,0,0.6404494382022471,0.0,0,3,0,0,FALSE
1,4,32,1,0,1,0,2,1,5,1,0,1,2,17,1,2,2,5,0,0,1,1,5,2,2,5,12,4,1.42,3,9,1,6,0,1,1,0,1,0,0,1,15,7.5,0,2,1.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.5,0.0,0,3,0,0,FALSE
0,8,158,4,0,1,0,25,3,11,0,2,3,10,46,1,10,25,19,0,3,4,10,59,25,14,19,95,51,0.48,25,70,4,46,1,10,3,26,1,4,0,1,17,7.2,1,5,2.8,1,8,2.8,1,1,0.583333333333333,0,0,0,0,0,0,0.968354430379747,0.0,0,1,0,1,FALSE
0,6,48,2,0,1,1,3,2,6,0,0,2,2,20,1,2,3,11,0,0,2,2,8,3,2,12,20,5,1.0,8,17,2,12,0,2,2,50,2,0,1,1,3,1.5,0,7,5.0,3,2,1.5,1,1,0.75,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
1,12,141,5,0,1,1,11,3,22,0,8,3,4,59,1,4,11,27,1,2,5,2,35,11,4,26,66,24,0.89,16,50,5,37,1,4,3,66,1,0,2,1,4,2.5,1,9,5.75,2,6,3.25,1,2,1.33333333333333,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,3,35,1,0,1,0,3,1,3,0,0,1,3,16,1,3,3,6,0,1,1,3,3,3,3,6,13,3,1.23,6,9,1,5,0,3,1,0,1,0,0,1,25,9.33333333333333,1,2,1.33333333333333,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.4571428571428571,0.0,0,3,0,0,FALSE
0,3,85,1,0,1,1,6,1,7,0,4,1,6,49,1,6,6,12,1,1,1,5,9,6,6,12,26,7,1.88,10,19,1,12,0,6,1,66,2,1,0,1,11,3.1666666666666696,0,2,1.6666666666666698,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.411764705882353,0.0,0,4,0,0,FALSE
0,3,113,1,0,1,1,10,1,5,0,2,1,10,47,1,10,10,19,0,1,1,10,11,10,10,17,40,10,1.18,26,27,1,16,0,10,1,50,2,0,1,4,6,1.9,0,3,2.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
1,5,52,3,0,2,0,6,2,7,2,2,2,3,28,1,3,6,8,0,0,3,2,8,6,5,8,19,6,1.47,5,14,3,8,0,1,2,0,1,0,0,1,4,2.0,0,4,2.6666666666666696,1,3,1.6666666666666698,1,1,0.6,0,0,0,0,0,0,0.5192307692307689,0.0,0,2,0,0,FALSE
1,12,403,18,0,1,14,90,4,13,23,0,3,24,43,1,24,63,79,0,0,19,23,242,86,24,84,332,172,0.13,34,256,14,195,0,1,4,91,1,0,2,1,19,5.45833333333333,0,23,4.5,1,17,3.75,1,4,1.0,0,0,0,0,0,0,0.401985111662531,0.0,0,3,0,2,FALSE
0,15,66,5,0,3,0,7,4,18,0,0,4,2,20,1,2,7,10,0,0,5,2,23,7,6,10,37,20,0.54,9,30,5,23,2,2,4,0,2,0,0,1,2,1.0,0,7,5.0,3,5,3.0,1,1,0.75,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,15,66,5,0,3,0,7,4,18,0,0,4,2,20,1,2,7,10,0,0,5,2,23,7,6,10,37,20,0.54,9,30,5,23,2,2,4,0,2,0,0,1,2,1.0,0,7,5.0,3,5,3.0,1,1,0.75,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,7,56,6,0,3,0,9,3,7,0,0,3,3,21,1,3,8,10,2,0,7,1,14,8,8,10,28,12,0.75,7,22,6,14,0,3,3,0,1,1,0,3,3,2.0,1,2,1.6666666666666698,1,6,2.6666666666666696,1,2,1.2,0,0,0,0,0,0,0.5714285714285711,0.0,0,3,0,0,FALSE
0,6,55,3,0,2,0,6,2,6,0,0,2,3,21,1,3,6,10,3,0,3,0,11,6,5,10,27,9,0.78,7,19,3,12,0,3,2,0,2,0,2,1,2,2.0,2,4,3.0,2,3,2.0,1,1,0.8,0,0,0,0,0,0,0.763636363636364,0.0,0,2,0,0,FALSE
0,1,30,1,0,1,0,2,1,1,0,0,1,2,21,1,2,2,5,0,0,1,2,0,2,2,5,5,0,4.2,4,5,1,4,0,2,1,0,0,1,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,7,99,4,0,1,0,14,2,9,0,2,2,6,35,1,6,14,18,1,1,4,5,26,14,6,19,54,19,0.65,10,38,4,24,0,6,2,66,1,0,2,1,17,8.33333333333333,2,4,2.1666666666666696,0,4,2.3333333333333304,1,2,1.375,0,0,0,0,0,0,0.767676767676768,0.0,0,2,0,1,FALSE
0,5,115,4,0,1,1,16,2,6,1,0,2,10,31,1,10,16,25,2,4,4,8,36,16,10,27,70,26,0.44,14,53,4,35,0,9,2,76,1,3,2,2,29,7.5,1,6,2.0,0,5,1.7,1,2,0.75,0,0,0,0,0,0,0.573913043478261,0.0,0,3,0,0,FALSE
0,4,61,2,0,1,0,10,1,4,0,0,1,7,16,1,7,9,14,0,3,3,7,13,9,7,14,35,11,0.46,10,25,2,16,0,7,1,52,1,0,1,1,20,6.857142857142861,1,5,2.14285714285714,1,2,1.14285714285714,1,1,0.33333333333333304,0,0,0,0,0,0,0.655737704918033,0.0,0,2,0,1,FALSE
