File,CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
contrib/spatial/src/test/org/apache/lucene/spatial/tier/TestCartesianShapeFilter.java,0,11,45,2,0,1,0,2,2,11,0,0,2,1,21,1,1,2,12,0,0,2,1,8,2,1,11,19,3,1.11,5,14,2,11,0,1,2,0,3,0,2,1,1,1,1,5,5,5,2,2,2,1,1,1,1,1,1,0,45,0.933333333,1,0,2,1,0,FALSE,0,FALSE,0
contrib/spatial/src/test/org/apache/lucene/spatial/tier/TestDistance.java,2,10,141,2,0,1,0,6,1,11,0,0,1,5,47,1,5,6,32,0,6,2,3,43,6,5,30,73,35,0.64,21,65,2,58,1,5,1,63,3,0,13,1,10,4.6,2,9,5.6,2,2,1.2,1,1,0.428571429,0,4,4,3,9,6,0.70212766,0.5,0,3,3,2,TRUE,2,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/Dictionary.java,0,1,35,1,1,1,0,1,1,5,0,4,1,1,27,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5.4,3,4,1,3,0,1,1,0,0,4,0,0,2,2,2,1,1,1,1,1,1,5,1.25,0,0,0,0,0,0,0.571428571,0,0,4,0,2,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/JaroWinklerDistance.java,1,18,112,13,0,2,0,19,5,20,0,2,5,4,26,1,4,18,23,0,1,14,3,52,18,9,28,78,40,0.33,8,68,13,50,0,4,5,50,1,0,0,2,4,2.25,1,6,3.25,1,648,163,1,3,1.666666667,0,0,0,0,0,0,0.982142857,0,0,1,0,2,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/LevensteinDistance.java,0,20,109,7,0,2,0,9,4,39,0,15,4,2,53,1,2,8,14,0,0,8,2,22,8,4,14,44,26,1.2,19,40,7,32,6,2,5,0,1,0,0,2,5,4,3,6,3.5,1,8,4.5,1,2,1.5,0,0,0,0,0,0,0.532110092,0,0,4,0,1,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/LuceneDictionary.java,0,7,110,4,1,2,0,13,2,9,0,0,2,6,28,2,6,13,21,0,5,4,5,27,13,9,21,61,24,0.46,21,45,4,31,1,6,2,50,1,0,4,2,10,4.666666667,0,5,3.333333333,0,4,2.166666667,1,1,0.555555556,0,0,0,0,0,0,0.263636364,0,0,5,0,3,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/NGramDistance.java,0,26,144,17,0,2,0,21,6,34,0,8,6,3,54,1,3,19,18,0,1,19,3,49,19,6,23,83,50,0.65,16,73,17,53,3,3,7,33,1,0,0,2,8,4,0,7,3.666666667,2,161,54.33333333,1,4,2.4,0,0,0,0,0,0,0.993055556,0,0,1,0,1,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/PlainTextDictionary.java,0,4,82,3,0,1,0,10,1,4,0,0,1,7,27,2,7,10,15,0,3,3,7,15,10,7,15,41,14,0.66,14,29,3,18,0,7,1,75,1,0,1,2,4,1.428571429,0,4,2,0,2,1.285714286,1,1,0.4,0,0,0,0,0,0,0.37804878,0,0,5,0,1,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SpellChecker.java,11,8,714,16,2,2,3,76,2,17,7,7,2,33,321,1,33,69,116,0,10,23,20,190,69,50,120,334,143,0.96,72,263,16,185,0,26,2,92,1,1,30,2,20,5.727272727,1,27,4.272727273,1,851,28.33333333,1,5,0.857142857,0,1,1,1,80,20,0.31372549,1,0,6,1,4,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/StringDistance.java,0,1,35,1,0,1,0,1,1,9,0,8,1,1,27,1,1,1,3,0,0,1,1,0,1,1,3,4,0,6.75,4,3,1,2,0,1,1,0,0,3,0,0,10,10,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.971428571,0,0,1,0,1,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SuggestWord.java,0,0,44,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,5,0,3,0,0,0,0,0,5,5,0,6.4,7,5,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0.355555556,1,0,4,1,1,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SuggestWordFrequencyComparator.java,0,15,47,5,0,5,0,5,5,19,0,3,5,1,23,1,1,5,4,0,0,5,1,9,5,5,4,19,9,1.21,5,13,5,7,1,1,5,0,1,0,1,2,5,5,5,2,2,2,5,5,5,1,1,1,1,1,1,2,1,0.957446809,1,0,1,1,1,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SuggestWordQueue.java,0,4,63,1,0,1,1,3,1,7,0,3,1,3,32,1,3,3,11,1,1,1,2,7,3,3,10,20,5,1.6,11,15,1,11,0,3,1,33,2,0,2,1,3,3,3,3,2.666666667,2,1,1,1,0,0,0,1,1,1,2,2,0.444444444,1,0,4,1,2,FALSE,0,FALSE,0
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SuggestWordScoreComparator.java,0,15,47,5,0,5,0,5,5,20,0,3,5,1,23,1,1,5,4,0,0,5,1,9,5,5,4,19,9,1.21,5,13,5,7,2,1,5,0,1,0,1,2,5,5,5,2,2,2,5,5,5,1,1,1,1,1,1,2,1,0.957446809,1,0,1,1,1,FALSE,0,FALSE,0
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestJaroWinklerDistance.java,0,22,48,1,0,1,0,6,1,22,0,0,1,1,16,1,1,1,8,0,1,6,1,21,1,1,8,26,17,0.62,6,25,1,23,0,1,6,0,3,0,2,1,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.959183673,0,0,1,0,1,FALSE,0,FALSE,0
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestLevenshteinDistance.java,0,13,54,1,0,1,0,2,1,13,0,0,1,2,16,1,2,2,10,0,1,1,2,23,2,2,10,31,18,0.52,7,28,1,25,0,2,1,0,3,0,2,1,1,1,1,3,2.5,2,1,1,1,0,0,0,0,0,0,0,0,0.703703704,0,0,3,0,1,FALSE,0,FALSE,0
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestLuceneDictionary.java,0,16,209,3,0,1,0,15,2,19,0,0,2,8,25,1,8,15,31,0,4,3,8,103,15,8,29,146,97,0.17,38,126,3,105,2,8,2,21,3,0,10,1,4,3.625,2,13,10.75,3,4,2,1,2,1.1,0,0,0,0,0,0,0.842105263,0,0,2,0,2,FALSE,0,FALSE,0
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestNGramDistance.java,0,25,132,1,0,1,0,4,1,25,0,0,1,4,16,1,4,4,21,0,0,1,4,95,4,4,21,107,81,0.15,9,102,1,97,0,4,1,0,3,0,2,1,0,0,0,4,3.75,3,1,1,1,0,0,0,0,0,0,0,0,0.984848485,0,0,1,0,1,FALSE,0,FALSE,0
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestPlainTextDictionary.java,0,14,47,1,0,1,0,1,1,14,0,0,1,1,20,1,1,1,13,0,0,1,1,12,1,1,13,21,6,0.95,6,19,1,17,0,1,1,0,3,0,3,1,1,1,1,8,8,8,1,1,1,0,0,0,1,1,1,1,1,0.85106383,1,0,2,1,0,FALSE,0,FALSE,0
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestSpellChecker.java,8,14,438,6,2,1,0,40,2,17,0,1,2,20,62,3,20,40,86,0,7,6,10,226,40,23,87,318,185,0.19,66,272,6,229,1,20,2,55,3,0,21,2,8,3.7,2,20,6.55,2,32,3.45,1,3,0.875,0,0,0,0,0,0,0.422374429,0,0,6,0,4,FALSE,0,FALSE,0
contrib/swing/src/java/org/apache/lucene/swing/models/ListSearcher.java,7,6,310,3,0,1,2,33,2,9,0,2,2,20,91,3,20,32,69,0,7,4,13,81,32,20,68,167,66,0.54,52,134,3,100,0,20,2,75,2,0,19,2,14,3.95,0,15,3.75,0,4,1.6,1,3,0.68,0,1,1,1,2,1,0.822580645,1,0,2,1,4,FALSE,0,FALSE,0
contrib/swing/src/java/org/apache/lucene/swing/models/TableSearcher.java,5,7,362,4,0,1,1,35,2,11,0,3,2,19,140,2,19,34,65,0,6,5,14,86,34,19,65,169,72,0.83,53,137,4,103,0,19,2,75,2,0,19,2,12,4.736842105,1,17,4.473684211,1,4,1.736842105,1,3,0.818181818,0,0,0,0,0,0,0.897790055,0,0,1,0,5,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/BaseListModel.java,0,3,55,2,0,1,0,6,1,3,0,0,1,5,15,1,5,6,12,0,1,2,5,9,6,5,12,27,8,0.56,13,20,2,13,0,5,1,0,2,0,0,1,7,5,2,4,2.8,2,2,1.2,1,1,0.428571429,0,0,0,0,0,0,0.963636364,0,0,1,0,1,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/BaseTableModel.java,0,5,104,8,0,2,0,18,2,6,0,0,2,10,23,1,10,18,24,0,2,8,10,38,18,17,20,71,33,0.32,17,53,8,34,0,10,2,60,2,0,1,1,7,2.9,0,9,2.6,0,8,1.8,1,1,0.333333333,0,0,0,0,0,0,0.913461538,0,0,1,0,2,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/DataStore.java,1,3,202,1,0,1,19,2,1,3,2,0,1,2,15,1,2,2,27,0,0,1,1,148,2,2,26,160,129,0.09,27,155,1,152,0,0,1,94,1,0,1,1,7,4,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.99009901,0,0,1,0,1,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/ListSearcherSimulator.java,0,10,88,1,0,1,0,5,1,12,1,0,1,5,15,2,5,5,21,0,0,1,5,34,5,5,24,54,21,0.28,19,45,1,39,2,4,1,0,1,0,3,2,7,1.4,0,14,5.4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/RestaurantInfo.java,0,3,101,1,0,1,0,17,1,3,0,0,1,17,15,1,17,17,28,0,8,1,17,17,17,17,27,63,17,0.24,23,44,1,26,0,17,1,88,1,0,0,1,3,1.705882353,0,3,1.117647059,1,1,1,1,0,0,0,0,0,0,0,0,0.99009901,0,0,1,0,1,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/TableSearcherSimulator.java,0,14,81,1,0,1,0,3,1,18,1,0,1,3,15,2,3,3,19,0,0,1,3,32,3,3,19,45,21,0.33,21,40,1,36,4,2,1,0,1,0,3,2,7,2.333333333,0,13,6.333333333,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/TestBasicList.java,0,5,53,1,0,1,0,3,1,5,0,0,1,3,17,1,3,3,13,0,3,1,3,9,3,3,12,26,9,0.65,10,21,1,17,0,3,1,22,3,0,4,1,4,2.666666667,2,8,5,3,1,1,1,0,0,0,0,0,0,0,0,0.867924528,0,0,2,0,1,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/TestBasicTable.java,0,5,60,1,0,1,0,4,1,5,0,0,1,4,15,1,4,4,14,0,3,1,4,13,4,4,13,32,13,0.47,13,26,1,21,0,4,1,25,3,0,4,1,4,2.5,2,8,5.5,3,1,1,1,0,0,0,0,0,0,0,0,0.883333333,0,0,2,0,1,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/TestSearchingList.java,0,6,47,1,0,1,0,2,1,7,0,1,1,2,18,1,2,2,9,0,2,1,2,8,2,2,8,20,8,0.9,9,16,1,13,0,2,1,0,3,0,3,1,2,1.5,1,6,5,4,1,1,1,0,0,0,0,0,0,0,0,0.893617021,0,0,2,0,0,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/TestSearchingTable.java,0,6,45,1,0,1,0,2,1,7,0,1,1,2,18,1,2,2,9,0,2,1,2,8,2,2,8,20,8,0.9,7,16,1,13,0,2,1,0,3,0,3,1,2,1.5,1,6,5,4,1,1,1,0,0,0,0,0,0,0,0,0.888888889,0,0,2,0,0,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/TestUpdatingList.java,0,8,79,1,0,1,0,5,1,8,0,0,1,5,15,1,5,5,16,0,4,1,5,32,5,5,15,50,28,0.3,14,43,1,37,0,5,1,19,3,0,4,1,3,3,3,10,6,4,1,1,1,0,0,0,0,0,0,0,0,0.936708861,0,0,2,0,0,FALSE,0,FALSE,0
contrib/swing/src/test/org/apache/lucene/swing/models/TestUpdatingTable.java,0,8,79,1,0,1,0,5,1,8,0,0,1,5,15,1,5,5,16,0,4,1,5,32,5,5,15,50,28,0.3,14,43,1,37,0,5,1,19,3,0,4,1,3,3,3,10,6,4,1,1,1,0,0,0,0,0,0,0,0,0.936708861,0,0,2,0,0,FALSE,0,FALSE,0
contrib/wordnet/src/java/org/apache/lucene/wordnet/AnalyzerUtil.java,4,11,464,9,0,1,1,67,2,19,10,6,2,26,177,12,26,60,69,0,9,11,22,166,64,28,85,238,106,0.74,56,191,9,131,1,16,3,90,1,0,6,2,9,2.730769231,0,18,3.269230769,1,128,8.730769231,1,4,0.525,0,0,0,0,0,0,0.661637931,0,0,3,0,3,FALSE,0,FALSE,0
contrib/wordnet/src/java/org/apache/lucene/wordnet/SynExpand.java,0,16,180,6,0,1,0,15,3,24,2,6,3,6,56,2,6,15,53,0,1,6,6,51,15,6,54,102,22,0.55,26,76,6,61,2,4,3,50,1,0,16,2,10,3.333333333,0,15,5.333333333,0,12,3.5,1,3,1.222222222,0,2,2,2,4,4,0.455555556,0.5,0,4,2,2,FALSE,0,FALSE,0
contrib/wordnet/src/java/org/apache/lucene/wordnet/SynLookup.java,0,11,187,5,0,1,0,20,2,14,2,1,2,10,35,3,10,20,64,0,2,5,10,62,20,10,63,125,30,0.28,30,93,5,71,1,8,2,75,2,0,18,2,7,2.2,0,14,3.6,0,12,2.9,1,3,0.928571429,0,2,2,2,5,5,0.443850267,0.5,0,4,2,2,FALSE,0,FALSE,0
contrib/wordnet/src/java/org/apache/lucene/wordnet/SynonymMap.java,4,22,399,15,0,2,2,56,6,33,1,9,6,9,153,1,9,50,78,2,1,21,3,167,50,16,88,223,132,0.69,47,220,15,173,3,8,6,81,1,0,0,1,6,3.555555556,2,16,7.666666667,2,4097,484,1,4,2.272727273,0,2,2,2,6,4,0.6725,0.5,0,3,2,4,FALSE,0,FALSE,0
contrib/wordnet/src/java/org/apache/lucene/wordnet/SynonymTokenFilter.java,1,10,148,5,0,2,1,15,3,18,1,7,3,5,62,1,5,14,31,1,9,6,3,48,14,8,30,75,39,0.83,17,69,5,54,0,4,3,65,4,0,5,1,9,5,0,11,5.4,1,8,4,1,2,1.285714286,0,0,0,0,0,0,0.554054054,0,0,4,0,2,FALSE,0,FALSE,0
contrib/wordnet/src/java/org/apache/lucene/wordnet/Syns2Index.java,4,32,322,10,0,2,5,22,4,44,5,10,4,5,111,1,5,22,69,0,0,10,1,111,22,11,66,193,69,0.58,29,135,10,111,3,0,4,72,1,0,12,1,11,5.8,2,22,11.2,1,264,55.6,1,4,2.571428571,0,1,1,1,0,1,0.552795031,1,0,4,1,5,FALSE,0,FALSE,0
contrib/wordnet/src/test/org/apache/lucene/wordnet/TestSynonymTokenFilter.java,0,9,123,2,0,1,0,8,1,10,0,1,1,7,24,3,7,8,37,0,5,2,7,49,8,7,34,86,19,0.28,14,53,2,42,0,7,1,0,4,0,8,1,6,2.857142857,1,10,5.285714286,3,2,1.142857143,1,1,0.272727273,0,1,1,1,0,4,0.902439024,1,0,2,1,0,FALSE,0,FALSE,0
contrib/wordnet/src/test/org/apache/lucene/wordnet/TestWordnet.java,2,6,89,2,0,1,0,9,2,7,0,0,2,6,18,1,6,9,32,0,3,2,4,27,9,6,31,59,19,0.31,13,50,2,39,0,6,2,61,3,0,12,1,6,2.5,0,8,3.833333333,1,2,1.5,1,1,0.625,0,2,2,2,8,7,0.91011236,0.5,0,2,2,1,FALSE,0,FALSE,0
contrib/xml-query-parser/src/demo/java/org/apache/lucene/xmlparser/webdemo/FormBasedXmlQueryDemo.java,1,23,152,6,0,1,0,12,4,30,0,3,4,3,27,1,3,11,56,1,4,7,1,54,11,3,55,105,28,0.26,20,83,6,71,3,3,4,33,2,0,17,1,9,6,3,16,12.66666667,9,12,5.666666667,2,3,2.5,1,1,1,1,4,1,0.861842105,1,0,2,1,2,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BooleanFilterBuilder.java,0,10,67,3,0,1,0,4,2,12,0,0,2,2,22,1,2,4,22,0,1,3,2,12,4,2,23,35,6,0.63,10,29,3,24,1,2,2,0,1,0,7,2,2,2,2,11,6.5,2,3,2,1,4,2,0,0,0,0,0,0,0.955223881,0,0,1,0,1,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BooleanQueryBuilder.java,0,18,102,5,1,1,0,10,3,19,1,0,3,3,25,1,3,9,24,0,1,6,2,28,9,3,25,67,17,0.37,10,42,5,32,1,2,3,33,1,0,6,2,6,3.333333333,2,17,8,2,5,3,1,4,2.8,0,0,0,0,0,0,0.970588235,0,0,1,0,1,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BoostingQueryBuilder.java,0,8,60,1,0,1,0,2,1,11,0,0,1,2,19,1,2,2,18,0,2,1,2,12,2,2,18,29,5,0.66,12,23,1,20,2,2,1,25,1,0,4,2,3,2.5,2,7,4.5,2,1,1,1,0,0,0,0,0,0,0,0,0.95,0,0,2,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BoostingTermBuilder.java,0,8,44,1,0,1,0,1,1,10,0,0,1,1,19,1,1,1,13,0,0,1,1,5,1,1,13,18,2,1.06,7,15,1,13,2,1,1,0,2,0,7,1,1,1,1,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0.844444444,0,0,3,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/CachedFilterBuilder.java,0,12,130,5,0,1,0,8,2,14,0,1,2,4,39,2,4,8,32,1,5,5,3,29,8,4,30,75,20,0.52,17,50,5,40,1,4,2,12,2,0,10,2,5,3,1,12,5,2,12,3.75,1,1,0.333333333,0,0,0,0,0,0,0.953846154,0,0,1,0,2,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/ConstantScoreQueryBuilder.java,0,5,50,1,0,1,0,2,1,7,0,0,1,2,19,1,2,2,14,0,1,1,2,5,2,2,14,23,3,0.83,8,17,1,14,1,2,1,0,1,0,5,2,2,2,2,6,4,2,1,1,1,0,0,0,0,0,0,0,0,0.92,0,0,2,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/DuplicateFilterBuilder.java,0,33,71,5,0,1,0,5,5,34,0,0,5,1,22,1,1,5,13,0,0,5,1,19,5,1,13,42,11,0.52,7,24,5,18,1,1,5,0,1,0,4,2,5,5,5,8,8,8,9,9,9,1,1,1,0,0,0,0,0,0.957746479,0,0,1,0,1,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/FilteredQueryBuilder.java,0,8,64,1,0,1,0,2,1,9,0,0,1,2,25,1,2,2,19,0,2,1,2,11,2,2,19,29,6,0.86,10,25,1,22,1,2,1,0,1,0,6,2,3,3,3,8,5.5,3,1,1,1,0,0,0,0,0,0,0,0,0.953125,0,0,1,0,1,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/FuzzyLikeThisQueryBuilder.java,0,11,66,2,0,1,0,3,2,12,0,0,2,2,19,1,2,3,25,0,5,2,2,18,3,2,26,39,7,0.49,8,33,2,29,1,2,2,40,1,0,5,2,6,4,2,13,7.5,2,2,1.5,1,1,0.75,0,1,1,1,2,1,0.939393939,1,0,2,1,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/LikeThisQueryBuilder.java,0,25,114,8,0,1,0,11,5,29,0,2,5,2,31,1,2,9,30,0,5,10,2,34,9,2,32,71,23,0.44,14,55,8,45,2,2,6,30,1,0,8,2,9,6,3,24,13.5,3,30,15.5,1,4,3,0,0,0,0,0,0,0.921052632,0,0,1,0,4,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/MatchAllDocsQueryBuilder.java,0,4,34,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,8,0,0,1,1,1,1,1,8,13,1,1.46,2,9,1,7,0,1,1,0,1,0,3,2,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.882352941,0,0,2,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/NumericRangeFilterBuilder.java,0,15,165,7,0,1,2,9,3,19,0,4,3,3,90,2,3,9,28,0,1,7,3,38,9,3,27,64,16,1.41,11,43,7,32,0,3,3,100,2,0,6,2,7,4,0,14,5.333333333,1,7,3,1,2,1,0,3,3,2,4,5,1,0.666666667,0,1,2,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/NumericRangeQueryBuilder.java,0,36,127,6,0,1,0,6,6,37,0,0,6,1,76,1,1,6,18,0,0,6,1,31,6,1,18,46,12,1.65,5,30,6,23,1,1,6,0,1,0,5,2,3,3,3,14,14,14,6,6,6,2,2,2,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/RangeFilterBuilder.java,0,8,47,1,0,1,0,1,1,10,0,0,1,1,22,1,1,1,14,0,0,1,1,6,1,1,14,17,1,1.29,8,15,1,13,2,1,1,0,1,0,4,2,1,1,1,5,5,5,1,1,1,0,0,0,1,1,1,1,1,0.893617021,1,0,2,1,1,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanBuilderBase.java,0,4,33,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,6,0,0,1,1,1,1,1,6,11,1,1.73,3,7,1,5,0,1,1,0,1,7,2,2,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.878787879,0,0,2,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanFirstBuilder.java,0,7,50,1,0,1,0,2,1,8,0,0,1,2,19,1,2,2,14,0,1,1,2,8,2,2,14,24,4,0.79,7,18,1,15,1,2,1,0,2,0,5,1,2,2,2,7,4.5,2,1,1,1,0,0,0,0,0,0,0,0,0.92,0,0,2,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanNearBuilder.java,0,10,57,3,0,1,0,4,2,10,0,0,2,2,19,1,2,4,18,0,1,3,2,11,4,2,19,33,6,0.58,5,25,3,20,0,2,2,0,2,0,4,1,3,2.5,2,12,7,2,3,2,1,2,1.5,0,0,0,0,0,0,0.894736842,0,0,2,0,1,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanNotBuilder.java,0,8,58,1,0,1,0,2,1,12,0,1,1,2,22,1,2,2,15,0,1,1,2,11,2,2,15,27,6,0.81,9,21,1,18,2,2,1,0,2,0,5,1,2,2,2,7,4.5,2,1,1,1,0,0,0,0,0,0,0,0,0.931034483,0,0,2,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanOrBuilder.java,0,10,59,3,0,1,0,4,2,10,0,0,2,2,19,1,2,4,16,0,1,3,2,11,4,2,17,33,8,0.58,7,25,3,20,0,2,2,0,2,0,5,1,3,2.5,2,11,6.5,2,3,2,1,2,1.5,0,0,0,0,0,0,0.898305085,0,0,2,0,1,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanOrTermsBuilder.java,0,13,75,3,0,1,0,4,2,16,0,1,2,2,22,1,2,4,25,0,1,3,2,16,4,2,25,45,8,0.49,8,33,3,28,1,2,2,0,2,0,11,1,3,2.5,2,16,9,2,3,2,1,2,1.5,0,1,1,1,3,4,0.853333333,1,0,2,1,3,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanQueryBuilder.java,0,1,28,1,0,1,0,1,1,1,0,0,1,1,16,1,1,1,7,0,0,1,1,0,1,1,7,8,0,2,4,7,1,6,0,1,1,0,1,2,2,1,6,6,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanQueryBuilderFactory.java,0,5,50,2,0,1,0,4,1,5,0,0,1,3,19,1,3,4,12,0,1,2,3,7,4,3,12,25,5,0.76,6,17,2,12,0,3,1,33,1,0,3,2,4,2.666666667,1,5,2.666666667,1,2,1.333333333,1,1,0.6,0,0,0,0,0,0,0.9,0,0,2,0,1,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanTermBuilder.java,0,8,43,1,0,1,0,1,1,10,0,0,1,1,19,1,1,1,12,0,0,1,1,5,1,1,12,18,2,1.06,6,14,1,12,2,1,1,0,2,0,6,1,1,1,1,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0.906976744,0,0,2,0,0,FALSE,0,FALSE,0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/TermQueryBuilder.java,0,7,43,1,0,1,0,1,1,10,0,0,1,1,19,1,1,1,13,0,0,1,1,5,1,1,13,17,2,1.12,7,15,1,13,3,1,1,0,1,0,5,2,1,1,1,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0.930232558,0,0,2,0,0,FALSE,0,FALSE,0
