@relation mahout-0.6.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
3.5,6,3.1699250014423104,4.582148624071441,1,2.5,7,21.5,0,0,1,1,2,2,2,1,1,6,46,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,34,0,34,FALSE
1.04347826086957,2,4.985955704249879,5.0940390331159,22,0.203931119992323,24,3.4782608695652204,10,10,0,23,23,23,23,0,23,12,92,67,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0,0.0,0,0,0,4,2,1,4,0,4,FALSE
2.85714285714286,11,4.71459936760095,5.819889846403849,4,3.39867921524866,20,15.0,4,4,1,6,7,7,7,5,2,11,124,99,0,1,0,0,0,0,7,0,0,0,1,1,0,0.0,0.0,0,0,0,11,3,2,52,0,52,FALSE
1.0,1,4.76198735003625,4.87525233388015,15,0.0,15,3.53333333333333,8,8,0,15,15,15,15,1,14,14,63,47,0,1,0,0,0,0,15,0,0,0,1,1,0,0.0,0.0,5,0,5,4,3,1,3,0,3,FALSE
0.0,0,2.0,1.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,1.58496250072116,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,4.52139226429533,4.34795076301217,31,0.0,31,6.90322580645161,40,40,30,1,31,31,31,1,30,37,451,229,0,0,0,0,0,0,31,0,0,0,0,0,0,0.0,0.0,0,0,0,5,3,1,6,0,6,FALSE
0.0,0,1.58496250072116,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.3219280948873595,2.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,3.219528282299549,2.75162916738782,6,0.0,6,3.0,1,1,2,4,6,6,6,0,6,5,22,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,3.3502090290999003,2.86929969989352,6,0.0,6,3.0,1,1,2,4,6,6,6,0,6,6,22,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.3219280948873595,1.92192809488736,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.58496250072116,1.52192809488736,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,2,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.0,1.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.75,4,5.298891277894,5.76302447525648,9,1.03077640640442,28,9.0,10,10,0,16,16,16,16,0,16,19,232,135,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,9,7,4,37,0,37,TRUE
1.25,2,5.492089895530291,5.2322462283749696,3,0.43301270189221897,5,13.5,10,1,3,1,4,34,4,0,4,11,102,62,2,0,2,0,0,0,4,30,0,2,0,0,1,0.17777777777777806,0.0,0,0,0,4,1,1,22,4,18,FALSE
1.0,1,5.8099327210481295,5.475551232053161,10,0.0,10,12.2,4,4,9,1,10,10,10,1,9,41,221,105,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,6,4,1,6,0,6,TRUE
1.25,2,5.52832649103329,5.54881059751384,3,0.43301270189221897,5,11.75,10,1,3,1,4,34,4,0,4,9,89,59,2,0,2,0,0,0,4,30,0,2,0,0,1,0.17777777777777806,0.0,0,0,0,5,1,1,24,15,9,TRUE
1.72727272727273,3,4.95304998734154,5.8437460673449095,7,0.962091385841669,19,12.727272727272696,8,4,1,10,11,15,11,0,11,38,181,100,1,0,1,0,0,0,11,4,0,1,0,0,1,0.152777777777778,0.0,0,0,0,10,4,4,63,8,55,TRUE
1.11111111111111,2,3.875,4.305573326431681,8,0.314269680527355,10,3.6666666666666696,4,2,4,5,9,60,9,1,8,8,37,26,1,0,1,0,0,0,9,51,0,1,0,0,1,0.15,0.0,0,0,0,1,2,1,9,7,2,FALSE
1.9166666666666696,3,5.27348062669636,6.445875549288419,5,0.8620067027323829,23,13.916666666666698,20,11,1,11,12,42,12,6,6,25,181,123,2,0,2,0,0,0,12,30,0,2,0,0,1,0.20512820512820493,0.0,0,0,0,12,5,3,62,14,48,TRUE
3.07692307692308,7,5.14869330467604,5.78209092981196,2,1.73034182756954,40,12.7692307692308,17,9,0,13,13,28,13,5,8,20,182,126,1,0,1,0,0,0,13,15,0,1,0,0,1,0.154761904761905,0.0,5,5,0,6,9,5,25,12,13,FALSE
6.5,12,3.1887218755408697,4.88473397402954,1,5.5,13,28.0,1,1,1,1,2,2,2,1,1,1,59,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,11,1,1,23,0,23,FALSE
2.0,3,4.13366068968819,5.10563068917716,1,1.0,4,12.0,2,2,0,2,2,2,2,2,0,4,31,21,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,9,1,1,8,0,8,FALSE
2.0,3,4.2438561897747205,5.0305205796596,1,1.0,4,12.5,2,2,0,2,2,2,2,2,0,4,32,22,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,9,1,1,10,0,10,FALSE
3.6666666666666696,6,3.48171457298607,5.76720696756721,1,2.05480466765633,11,24.0,13,4,2,1,3,33,3,0,3,8,79,58,2,0,2,0,0,0,3,30,0,2,0,0,1,0.166666666666667,0.0,0,0,0,10,4,1,29,24,5,FALSE
4.0,7,6.49363768734887,5.94248345278238,1,3.0,8,35.5,22,13,1,1,2,32,2,0,2,3,308,228,2,0,2,0,0,0,2,30,0,2,0,0,1,0.148148148148148,0.0,0,0,0,10,8,1,66,62,4,FALSE
2.1,4,4.84476204696377,5.94374142549225,5,1.22065556157337,21,10.4,1,1,9,1,10,10,10,1,9,18,135,99,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,8,1,1,29,0,29,FALSE
1.0,1,3.0,2.25,1,0.0,1,3.0,0,0,0,1,1,5,1,0,1,4,6,3,1,0,1,0,0,0,1,4,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,3.66449777920046,3.32781953111478,2,0.0,2,3.5,0,0,0,2,2,5,2,0,2,9,11,5,1,0,1,1,1,0,1,3,1,1,0,0,1,0.5,0.2,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,4.07471979932642,4.1973257087065,5,0.0,5,3.4,0,0,0,5,5,5,5,0,5,13,24,11,0,1,0,1,0,1,5,0,0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.0,1,3.6897037321995496,3.47135448701393,4,0.0,4,3.25,0,0,0,4,4,4,4,0,4,9,19,9,0,1,0,2,0,2,4,0,0,0,4,4,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.2,2,4.07471979932642,4.63684218813101,4,0.4,6,4.6,0,0,0,5,5,5,5,0,5,13,30,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.0,1,3.0,2.77440191928877,1,0.0,1,5.0,0,0,0,1,1,5,1,0,1,4,8,4,1,0,1,0,0,0,1,4,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,5,0,5,FALSE
3.0,3,2.52164063634332,3.6312929881819,0,0.0,3,12.0,0,0,0,1,1,5,1,0,1,1,15,10,1,0,1,1,1,0,0,4,1,1,0,0,1,0.0666666666666667,0.2,0,0,0,2,0,0,2,2,0,FALSE
1.0,1,3.66449777920046,3.29614837474762,2,0.0,2,4.0,0,0,0,2,2,5,2,0,2,9,12,5,1,0,1,1,1,0,1,3,1,1,0,0,1,0.5,0.2,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,4.15239127762987,4.07065611315193,5,0.0,0,1.2,1,1,0,5,5,5,5,0,5,13,9,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.0,1,4.45859120586717,3.50689059560852,5,0.0,5,1.8,8,8,1,4,5,5,5,0,5,2,19,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,8,8,2,0,0,0,FALSE
1.375,3,4.64460707285128,5.58315864992148,6,0.695970545353753,11,7.875,7,2,1,7,8,14,8,2,6,14,99,64,1,0,1,0,0,0,8,6,0,1,0,0,1,0.148148148148148,0.0,0,0,0,5,2,2,18,6,12,FALSE
1.6666666666666698,5,2.8922718656836097,5.31584480616749,5,1.4907119849998602,10,10.0,0,0,5,1,6,6,6,2,4,17,62,37,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,35,0,35,FALSE
5.0,5,3.19619999897089,3.95078297300994,0,0.0,5,17.0,3,3,0,1,1,1,1,1,0,3,24,16,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,3,1,0,0,0,FALSE
2.0,2,2.9689185639621,3.66353275480425,0,0.0,2,8.0,0,0,0,1,1,1,1,1,0,3,12,7,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,3.73452166477975,3.03969936238019,9,0.0,9,3.22222222222222,3,3,0,9,9,9,9,0,9,4,34,22,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.5,6,6.8786699334363615,5.59024672699854,1,2.5,7,28.0,2,2,1,1,2,2,2,1,1,11,327,211,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,8,2,1,0,0,0,TRUE
3.5,6,6.93208684039593,5.645751850573619,1,2.5,7,28.0,2,2,1,1,2,2,2,1,1,11,305,179,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,9,2,1,0,0,0,TRUE
4.0,7,6.653603340661171,5.91020998744207,1,3.0,8,37.0,8,8,1,1,2,2,2,1,1,12,310,192,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,6,7,1,0,0,0,TRUE
3.0,6,3.625,3.71190633194854,2,2.12132034355964,12,8.5,1,1,0,4,4,4,4,0,4,3,39,34,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.5,5,4.41231084602873,4.98800844314737,3,1.5,20,11.625,3,3,2,6,8,8,8,2,6,22,99,89,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
0.0,0,2.58496250072116,2.3219280948873595,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
2.0,3,5.794967476667511,5.42341919345035,1,1.0,4,27.0,6,6,1,1,2,2,2,1,1,9,128,74,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,5,6,1,0,0,0,FALSE
5.0,9,2.9139770731827497,5.76349023765419,1,4.0,10,61.0,9,0,1,1,2,32,2,0,2,2,125,73,2,0,2,0,0,0,2,30,0,2,0,0,1,0.148148148148148,0.0,0,0,0,4,0,0,54,17,37,TRUE
5.71428571428571,12,4.92850885479768,5.995498331812558,2,4.29997626951212,40,34.1428571428571,10,10,3,4,7,7,7,0,7,13,251,239,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,12,5,3,151,0,151,FALSE
2.3333333333333304,16,6.0740277167581205,6.70006352509346,19,3.27448045073142,56,13.708333333333302,22,22,4,20,24,24,24,1,23,30,375,232,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,15,7,5,116,0,116,TRUE
1.75,3,4.12323142879762,4.16500448820383,2,0.82915619758885,7,6.75,5,5,0,4,4,4,4,1,3,4,37,25,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,3,7,0,7,FALSE
2.0,6,4.5588138903312005,4.723015374531241,6,1.47709789175199,22,7.63636363636364,3,3,0,11,11,11,11,1,10,9,91,68,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,23,0,23,FALSE
1.6363636363636398,5,4.54379702716735,4.57162283342713,9,1.36666330712481,18,5.36363636363636,2,2,0,11,11,11,11,0,11,6,85,55,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,10,0,10,FALSE
2.0,2,5.43241647200058,5.133049395718361,0,0.0,4,18.0,6,6,0,2,2,2,2,0,2,9,90,70,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,6,2,0,0,0,TRUE
1.75,5,4.50624794429106,5.02892655755392,11,1.29903810567666,28,5.1875,8,2,1,15,16,61,16,2,14,23,95,67,1,0,1,1,1,0,15,45,1,1,0,0,1,0.496829710144928,0.0163934426229508,1,1,0,5,0,0,23,10,13,FALSE
2.0,2,5.477962175096558,5.0460691796083,0,0.0,4,18.0,6,6,0,2,2,2,2,0,2,8,84,65,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,6,2,0,0,0,TRUE
1.5,2,5.88462709646374,4.856357215559791,1,0.5,3,14.0,4,4,1,1,2,2,2,1,1,6,121,85,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,4,1,0,0,0,FALSE
2.8285714285714305,12,6.01190359358551,6.16322752780354,6,2.17105259903004,99,10.9142857142857,10,10,17,18,35,35,35,6,29,68,442,375,0,0,0,0,0,0,35,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,45,0,45,FALSE
2.0,3,1.92192809488736,4.16131303008685,1,1.0,4,9.5,0,0,1,1,2,2,2,1,1,1,21,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,FALSE
2.0,6,5.44372813397804,6.429673691211,8,1.61721508012528,26,11.5384615384615,17,17,0,13,13,13,13,9,4,8,171,120,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,10,15,11,46,0,46,FALSE
2.5,4,4.395998870534839,5.17462893094155,2,1.1180339887498898,15,10.833333333333302,8,8,0,6,6,6,6,1,5,3,79,54,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,6,2,2,13,0,13,FALSE
4.0,9,3.0220552088742,4.3237064922898,1,3.0822070014844902,16,16.0,3,3,3,1,4,4,4,2,2,4,253,51,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,3.12192809488736,0.0,1,0.0,1,2.0,8,8,0,1,1,1,1,1,0,0,12,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.6666666666666698,2,2.52192809488736,2.64277415069846,1,0.471404520791032,5,5.33333333333333,0,0,2,1,3,3,3,1,2,6,18,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.75,3.23592635062903,3,0.0,3,3.0,1,0,0,3,3,10,3,0,3,2,12,7,1,1,1,9,1,8,2,7,1,1,4,4,1,0.152777777777778,0.1,0,0,0,0,0,0,1,1,0,FALSE
1.0,1,1.92192809488736,1.58496250072116,2,0.0,2,2.5,1,0,0,2,2,9,2,1,1,0,8,4,1,1,1,1,1,0,1,7,1,1,2,2,1,0.125,0.111111111111111,0,0,0,0,0,0,1,1,0,FALSE
0.75,1,3.58418371977919,3.10370169605735,8,0.43301270189221897,6,2.375,1,1,0,8,8,8,8,3,5,3,24,15,0,2,0,9,0,9,8,0,0,0,2,8,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.33333333333333,2,3.48418371977919,3.78881028970343,4,0.471404520791032,8,4.16666666666667,2,1,0,6,6,13,6,0,6,5,32,19,2,0,2,3,3,0,3,7,3,2,0,0,1,0.4888888888888889,0.4615384615384621,0,0,0,0,0,0,3,3,0,FALSE
5.571428571428571,25,3.5932696895151097,5.606067537634231,4,8.1390968761395,39,28.571428571428598,3,2,1,6,7,14,7,0,7,8,208,158,2,0,2,3,3,0,4,7,3,2,0,0,1,0.5,0.42857142857142894,1,1,0,1,0,0,14,10,4,FALSE
1.0,1,3.9434651896016497,3.9621749574735,6,0.0,6,3.6666666666666696,5,4,0,6,6,14,6,0,6,7,30,21,2,0,2,1,1,0,5,8,1,2,0,0,1,0.222222222222222,0.14285714285714302,1,1,0,4,2,2,21,2,19,FALSE
1.42857142857143,3,4.01486032720095,4.5559056156904605,5,0.7284313590846829,10,6.428571428571429,7,6,0,7,7,13,7,0,7,8,58,42,2,0,2,4,4,0,3,6,4,2,0,0,1,0.4666666666666671,0.615384615384615,0,0,0,1,0,0,8,4,4,FALSE
9.5,35,5.48385618977473,5.5806240029062915,3,14.7224318643355,38,39.25,35,34,1,3,4,12,4,1,3,6,194,159,2,0,2,1,1,0,3,8,1,2,0,0,1,0.203703703703704,0.166666666666667,1,1,0,1,0,0,9,3,6,FALSE
1.7692307692307698,7,4.17045080121373,4.5015498912202,9,1.6245163139956105,23,6.0,3,2,0,13,13,20,13,0,13,19,86,57,2,0,2,3,3,0,10,7,3,2,0,0,1,0.524242424242424,0.3,0,0,0,1,0,0,8,6,2,FALSE
2.14285714285714,6,4.28022625367366,3.8195160475362,3,1.64130361329658,15,7.28571428571429,12,12,0,7,7,13,7,0,7,4,66,59,1,0,1,1,1,0,6,6,1,1,0,0,1,0.19047619047619,0.0769230769230769,0,0,0,0,0,0,0,0,0,FALSE
1.28571428571429,2,3.37878349348618,2.56820071947557,4,0.699854212223765,9,4.71428571428571,0,0,0,7,7,7,7,0,7,2,37,23,0,1,0,1,0,1,7,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
7.6,15,3.24022392894185,5.07681003115233,1,4.96386945839634,38,43.4,0,0,4,1,5,5,5,4,1,28,219,178,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,1,FALSE
7.36363636363636,16,3.66791394400062,5.512274635899169,1,4.8668213870269685,81,46.0,1,1,10,1,11,11,11,2,9,21,509,376,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,24,0,24,FALSE
1.85714285714286,3,3.9790978911348,4.6383400087116,3,0.832993127835043,13,6.428571428571429,1,1,6,1,7,7,7,1,6,15,48,34,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,16,0,16,FALSE
2.55263157894737,11,5.108109401987719,5.5611070596535095,15,2.4994459219790097,97,8.60526315789474,4,0,0,38,38,52,38,8,30,49,330,250,2,2,2,50,0,50,38,14,0,2,5,7,1,0.2165242165242169,0.0,12,0,12,8,0,0,28,19,9,FALSE
2.40540540540541,10,5.23260095557033,5.85187822020227,18,2.2234555460760097,89,7.945945945945951,7,0,0,37,37,60,37,7,30,54,297,232,2,2,2,71,0,71,37,23,0,2,5,10,1,0.216374269005848,0.0,7,0,7,9,0,0,61,41,20,FALSE
0.666666666666667,1,2.25162916738782,2.0,3,0.471404520791032,2,1.6666666666666698,1,1,0,3,3,3,3,1,2,1,8,5,0,4,0,4,0,4,3,0,0,0,2,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.4166666666666698,2,3.92541063524072,3.7834948141753,7,0.493006648591635,17,4.5,4,3,0,12,12,14,12,10,2,14,60,41,1,3,1,9,1,8,11,2,1,1,1,8,1,0.263888888888889,0.0714285714285714,2,0,2,0,0,0,0,0,0,FALSE
1.57142857142857,3,4.7985272062836,4.75638598586697,12,0.7284313590846841,33,5.66666666666667,7,6,0,21,21,23,21,17,4,27,128,94,1,3,1,13,1,12,20,2,1,1,1,11,1,0.26984126984127,0.0434782608695652,2,0,2,0,0,0,0,0,0,FALSE
1.2,2,3.8936606896881902,3.8964566201562296,4,0.4,6,4.2,7,2,0,5,5,54,5,0,5,8,29,18,4,0,4,8,8,0,1,49,4,4,0,0,1,0.491823899371069,0.296296296296296,0,0,0,2,1,1,18,4,14,FALSE
3.4,15,4.44833198575866,5.29849340323246,9,3.4698703145794902,68,14.15,5,1,0,20,20,55,20,5,15,27,303,226,3,0,3,17,17,0,3,35,17,3,0,0,1,0.4141214177978879,0.927272727272727,0,0,0,8,0,0,41,33,8,FALSE
4.94736842105263,21,4.67260332948224,6.2225859032064905,8,5.87119358626709,94,21.1578947368421,8,1,1,18,19,63,19,4,15,37,421,331,3,0,3,16,16,0,3,44,16,3,0,0,1,0.380555555555556,0.7619047619047621,0,0,0,10,0,0,90,70,20,FALSE
1.18181818181818,3,4.16196744814203,4.33736549424198,10,0.5749595745760689,13,4.27272727272727,7,3,0,11,11,54,11,5,6,19,61,38,3,0,3,9,9,0,2,43,9,3,0,0,1,0.33547008547008506,0.5,0,0,0,3,0,0,11,6,5,FALSE
1.125,3,4.60438810487205,5.183882769636191,15,0.484122918275927,18,5.25,11,4,0,16,16,62,16,8,8,36,104,68,3,0,3,14,14,0,2,46,14,3,0,0,1,0.38730158730158704,0.67741935483871,0,0,0,4,0,0,38,19,19,FALSE
1.27272727272727,3,4.23778093929876,4.55255989551607,9,0.6165754530113879,14,4.81818181818182,7,3,0,11,11,54,11,5,6,19,67,41,3,0,3,9,9,0,2,43,9,3,0,0,1,0.33547008547008506,0.5,0,0,0,3,1,1,11,6,5,FALSE
1.1875,3,4.608622494707389,5.28469177912116,14,0.5266343608235221,19,5.625,11,4,0,16,16,62,16,8,8,36,110,71,3,0,3,14,14,0,2,46,14,3,0,0,1,0.38730158730158704,0.67741935483871,0,0,0,4,1,1,38,19,19,FALSE
1.33333333333333,3,4.4922185092242,5.19692383211313,11,0.5962847939999439,20,4.93333333333333,5,1,0,15,15,56,15,3,12,21,88,52,3,0,3,11,11,0,4,41,11,3,0,0,1,0.3614219114219111,0.589285714285714,0,0,0,5,1,1,19,11,8,FALSE
2.65,11,4.9594083301428,6.0966134991413,9,2.63201443765037,53,13.5,8,1,0,20,20,64,20,4,16,42,290,181,3,0,3,16,16,0,4,44,16,3,0,0,1,0.33055555555555605,0.75,1,1,0,12,1,1,84,48,36,FALSE
1.125,2,3.81334426234582,4.41257326515091,7,0.33071891388307395,9,4.875,5,1,0,8,8,53,8,2,6,10,49,27,3,1,3,13,7,6,1,45,7,3,2,2,1,0.2651098901098901,0.39622641509434,0,0,0,1,1,1,16,16,0,FALSE
1.46666666666667,5,4.30280524251774,4.91031172766129,11,1.02415276638248,22,8.4,8,1,0,15,15,61,15,3,12,22,143,83,3,1,3,24,14,10,1,46,14,3,5,5,1,0.393253968253968,0.688524590163934,0,0,0,2,1,1,33,30,3,FALSE
9.9375,69,4.87138804301353,5.21015272755995,5,16.6750890177534,159,44.9375,8,8,3,13,16,16,16,8,8,14,730,702,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,11,0,0,26,0,26,FALSE
3.44117647058824,8,3.96193473065359,4.702853233945112,8,1.8018156932348897,117,11.323529411764698,3,3,9,25,34,34,34,0,34,37,390,310,0,0,0,0,0,0,34,0,0,0,0,0,0,0.0,0.0,0,0,0,8,2,1,150,0,150,FALSE
2.1666666666666696,8,3.99502471077995,5.18382720960128,5,2.60874597374975,13,11.666666666666698,5,5,0,6,6,6,6,0,6,10,78,57,0,1,0,0,0,0,6,0,0,0,1,1,0,0.0,0.0,0,0,0,7,2,2,11,0,11,FALSE
2.0,3,3.25162916738782,3.51776647125846,1,1.0,4,6.0,1,1,0,2,2,2,2,0,2,2,16,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,5,0,5,FALSE
2.28571428571429,25,5.694444467357191,6.61247271818132,18,5.1003534624746205,48,12.285714285714299,15,15,1,20,21,21,21,5,16,16,292,231,0,0,0,0,0,0,21,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,9,0,9,TRUE
0.0,0,1.92192809488736,1.5,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.33333333333333,2,2.52164063634332,3.91783779740342,2,0.471404520791032,4,5.66666666666667,2,2,0,3,3,3,3,0,3,1,21,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,3.64900120971034,4.233444824068,4,0.0,4,4.0,5,5,0,4,4,4,4,0,4,2,23,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,6,3,2,21,0,21,FALSE
2.6666666666666696,7,4.323067982273661,5.7689352381661605,2,2.05480466765633,16,20.1666666666667,6,6,2,4,6,6,6,2,4,12,129,103,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,10,3,2,73,0,73,FALSE
2.1111111111111103,11,4.99214984251469,5.4937137026792096,8,3.1426968052735496,19,9.111111111111107,7,7,0,9,9,9,9,0,9,9,101,70,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,9,2,2,23,0,23,FALSE
2.28571428571429,5,4.4482344595786785,5.15059635579463,1,1.16057691494799,16,8.28571428571429,3,3,0,7,7,7,7,0,7,9,70,52,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,8,0,8,FALSE
2.1111111111111103,5,4.267570968685,5.4800252117138495,3,1.19670329047433,19,9.44444444444444,0,0,8,1,9,9,9,5,4,28,101,68,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,3,0,3,FALSE
